Contrast,Expected,correct,first_sound,second_sound,third_sound,fourth_sound,response,response_time,total_correct,experiment_file,subject_nr,Participant,Block,test_sp,Condition,Dialect
14,q,1,TF2_κύμα,TM2_χύμα,TF1_χύμα,TM1_χύμα,q,1191,39,2b_Perc.osexp,14,FF08,2,0,2,2
11,q,0,TM1_δίδα,TF1_γίδα,TM2_γίδα,TF2_γίδα,m,2426,39,2b_Perc.osexp,14,FF08,2,0,2,2
6,m,0,TM1_θάβει,TF2_θάβει,TF1_χάβει,TM2_θάβει,None,3000,39,2b_Perc.osexp,14,FF08,2,0,2,2
11,q,1,TF1_γένει,TM1_δένει,TF2_γένει,TM2_γένει,q,613,40,2b_Perc.osexp,14,FF08,2,0,2,2
10,q,1,TM2_γέλα,TF1_γάλα,TF2_γέλα,TM1_γέλα,q,1694,41,2b_Perc.osexp,14,FF08,2,0,2,2
12,q,0,TF2_δούλα,TF1_γούλα,TM2_γούλα,TM1_γούλα,None,3000,41,2b_Perc.osexp,14,FF08,2,0,2,2
5,q,1,TF1_χώμα,TM1_χύμα,TM2_χώμα,TF2_χώμα,q,1608,42,2b_Perc.osexp,14,FF08,2,0,2,2
12,m,1,TM2_γάμα,TF2_γάμα,TF1_δάμα,TM1_γάμα,m,848,43,2b_Perc.osexp,14,FF08,2,0,2,2
5,q,1,TM2_χάνει,TF1_χύνει,TM1_χύνει,TF2_χύνει,q,1858,44,2b_Perc.osexp,14,FF08,2,0,2,2
15,q,1,TF1_κάνω,TM1_χάνω,TF2_χάνω,TM2_χάνω,q,741,45,2b_Perc.osexp,14,FF08,2,0,2,2
13,m,1,TF1_τάμα,TM2_τάμα,TF2_θάμα,TM1_τάμα,m,1191,46,2b_Perc.osexp,14,FF08,2,0,2,2
8,q,1,TF2_γκύζη,TM2_γκάζι,TM1_γκάζι,TF1_γκάζι,q,725,47,2b_Perc.osexp,14,FF08,2,0,2,2
1,m,1,TM2_κάπου,TF2_κάπου,TM1_κήπου,TF1_κάπου,m,1096,48,2b_Perc.osexp,14,FF08,2,0,2,2
16,q,1,TF2_ντίμη,TM1_δήμη,TM2_ντίμη,TF1_ντίμη,q,915,49,2b_Perc.osexp,14,FF08,2,0,2,2
7,m,1,TM1_γκάλα,TF2_γκάλα,TM2_γκάλα,TF1_ντάλα,m,981,50,2b_Perc.osexp,14,FF08,2,0,2,2
17,m,1,TM1_γκέννες,TM2_γκέννες,TF1_γκέννες,TF2_γέννες,m,872,51,2b_Perc.osexp,14,FF08,2,0,2,2
3,m,1,TM1_κέντα,TM2_κέντα,TF2_τέντα,TF1_κέντα,m,1241,52,2b_Perc.osexp,14,FF08,2,0,2,2
18,q,1,TM2_γάτα,TF2_γκάτα,TF1_γάτα,TM1_γάτα,q,782,53,2b_Perc.osexp,14,FF08,2,0,2,2
3,m,0,TM2_τι,TM1_τι,TF2_τι,TF1_κι,q,2389,53,2b_Perc.osexp,14,FF08,2,0,2,2
6,m,1,TF2_χάβω,TF1_χάβω,TM1_χάβω,TM2_θάβω,m,2232,54,2b_Perc.osexp,14,FF08,2,0,2,2
2,q,1,TM2_τάπες,TM1_κάπες,TF1_κάπες,TF2_κάπες,q,470,55,2b_Perc.osexp,14,FF08,2,0,2,2
17,m,0,TM1_γκέλα,TF1_γκέλα,TF2_γέλα,TM2_γκέλα,None,3000,55,2b_Perc.osexp,14,FF08,2,0,2,2
9,q,1,TM1_ντέφι,TM2_γκέφι,TF2_ντέφι,TF1_ντέφι,q,2944,56,2b_Perc.osexp,14,FF08,2,0,2,2
14,m,1,TF2_χήνα,TF1_χήνα,TM2_χήνα,TM1_κίνα,m,1125,57,2b_Perc.osexp,14,FF08,2,0,2,2
8,m,0,TF1_γκέμι,TM1_γκέμι,TM2_γκόμι,TF2_γκέμι,q,2134,57,2b_Perc.osexp,14,FF08,2,0,2,2
16,m,1,TF2_ντύσει,TF1_ντύσει,TM1_ντύσει,TM2_δύσει,m,630,58,2b_Perc.osexp,14,FF08,2,0,2,2
4,q,1,TF1_χύμα,TM2_θύμα,TF2_θύμα,TM1_θύμα,q,840,59,2b_Perc.osexp,14,FF08,2,0,2,2
13,q,1,TF1_θέλει,TF2_τέλη,TM1_θέλει,TM2_θέλει,q,1458,60,2b_Perc.osexp,14,FF08,2,0,2,2
17,m,1,TM1_γκέλα,TF1_γκέλα,TF2_γέλα,TM2_γκέλα,m,469,61,2b_Perc.osexp,14,FF08,3,0,2,2
2,m,1,TF1_κάπας,TF2_κάπας,TM1_τάπας,TM2_κάπας,m,475,62,2b_Perc.osexp,14,FF08,3,0,2,2
1,m,1,TM1_κήπο,TF1_κήπο,TF2_κήπο,TM2_κόπο,m,889,63,2b_Perc.osexp,14,FF08,3,0,2,2
2,q,1,TM2_τάπες,TM1_κάπες,TF1_κάπες,TF2_κάπες,q,415,64,2b_Perc.osexp,14,FF08,3,0,2,2
8,m,1,TF1_γκέμι,TM1_γκέμι,TM2_γκόμι,TF2_γκέμι,m,1027,65,2b_Perc.osexp,14,FF08,3,0,2,2
4,q,1,TF1_χύμα,TM2_θύμα,TF2_θύμα,TM1_θύμα,q,534,66,2b_Perc.osexp,14,FF08,3,0,2,2
9,q,0,TM1_ντέφι,TM2_γκέφι,TF2_ντέφι,TF1_ντέφι,m,2942,66,2b_Perc.osexp,14,FF08,3,0,2,2
8,q,0,TF2_γκύζη,TM2_γκάζι,TM1_γκάζι,TF1_γκάζι,m,2397,66,2b_Perc.osexp,14,FF08,3,0,2,2
10,q,0,TM2_γέλα,TF1_γάλα,TF2_γέλα,TM1_γέλα,None,3000,66,2b_Perc.osexp,14,FF08,3,0,2,2
18,q,0,TM2_γάτα,TF2_γκάτα,TF1_γάτα,TM1_γάτα,m,2602,66,2b_Perc.osexp,14,FF08,3,0,2,2
7,m,0,TM1_γκάλα,TF2_γκάλα,TM2_γκάλα,TF1_ντάλα,q,1221,66,2b_Perc.osexp,14,FF08,3,0,2,2
15,q,1,TF1_κάνω,TM1_χάνω,TF2_χάνω,TM2_χάνω,q,814,67,2b_Perc.osexp,14,FF08,3,0,2,2
4,m,1,TM1_θύτης,TF2_θύτης,TF1_θύτης,TM2_χύτης,m,1594,68,2b_Perc.osexp,14,FF08,3,0,2,2
11,q,1,TM1_δίδα,TF1_γίδα,TM2_γίδα,TF2_γίδα,q,906,69,2b_Perc.osexp,14,FF08,3,0,2,2
3,m,1,TM1_κέντα,TM2_κέντα,TF2_τέντα,TF1_κέντα,m,319,70,2b_Perc.osexp,14,FF08,3,0,2,2
7,q,1,TF1_ντάμα,TF2_γκάμα,TM2_ντάμα,TM1_ντάμα,q,730,71,2b_Perc.osexp,14,FF08,3,0,2,2
6,m,1,TM1_θάβει,TF2_θάβει,TF1_χάβει,TM2_θάβει,m,683,72,2b_Perc.osexp,14,FF08,3,0,2,2
14,m,1,TF2_χήνα,TF1_χήνα,TM2_χήνα,TM1_κίνα,m,822,73,2b_Perc.osexp,14,FF08,3,0,2,2
12,q,0,TF2_δούλα,TF1_γούλα,TM2_γούλα,TM1_γούλα,m,2034,73,2b_Perc.osexp,14,FF08,3,0,2,2
16,m,1,TF2_ντύσει,TF1_ντύσει,TM1_ντύσει,TM2_δύσει,m,1293,74,2b_Perc.osexp,14,FF08,3,0,2,2
6,m,1,TF2_χάβω,TF1_χάβω,TM1_χάβω,TM2_θάβω,m,773,75,2b_Perc.osexp,14,FF08,3,0,2,2
5,q,1,TM2_χάνει,TF1_χύνει,TM1_χύνει,TF2_χύνει,q,458,76,2b_Perc.osexp,14,FF08,3,0,2,2
13,m,1,TF1_τάμα,TM2_τάμα,TF2_θάμα,TM1_τάμα,m,1877,77,2b_Perc.osexp,14,FF08,3,0,2,2
12,m,0,TM2_γάμα,TF2_γάμα,TF1_δάμα,TM1_γάμα,None,3000,77,2b_Perc.osexp,14,FF08,3,0,2,2
14,q,0,TF2_κύμα,TM2_χύμα,TF1_χύμα,TM1_χύμα,m,525,77,2b_Perc.osexp,14,FF08,3,0,2,2
5,q,1,TF1_χώμα,TM1_χύμα,TM2_χώμα,TF2_χώμα,q,839,78,2b_Perc.osexp,14,FF08,3,0,2,2
13,q,1,TF1_θέλει,TF2_τέλη,TM1_θέλει,TM2_θέλει,q,381,79,2b_Perc.osexp,14,FF08,3,0,2,2
16,q,1,TF2_ντίμη,TM1_δήμη,TM2_ντίμη,TF1_ντίμη,q,1066,80,2b_Perc.osexp,14,FF08,3,0,2,2
17,m,0,TM1_γκέννες,TM2_γκέννες,TF1_γκέννες,TF2_γέννες,q,2404,80,2b_Perc.osexp,14,FF08,3,0,2,2
1,m,0,TM2_κάπου,TF2_κάπου,TM1_κήπου,TF1_κάπου,q,991,80,2b_Perc.osexp,14,FF08,3,0,2,2
15,m,1,TF1_κώμα,TF2_κώμα,TM2_χώμα,TM1_κώμα,m,1741,81,2b_Perc.osexp,14,FF08,3,0,2,2
3,m,0,TM2_τι,TM1_τι,TF2_τι,TF1_κι,q,1096,81,2b_Perc.osexp,14,FF08,3,0,2,2
11,q,1,TF1_γένει,TM1_δένει,TF2_γένει,TM2_γένει,q,1781,82,2b_Perc.osexp,14,FF08,3,0,2,2
10,q,1,TM1_γόνος,TF1_γένος,TM2_γόνος,TF2_γόνος,q,2082,83,2b_Perc.osexp,14,FF08,3,0,2,2
9,q,0,TF1_ντι,TM2_γκι,TM1_γκι,TF2_γκι,m,1779,83,2b_Perc.osexp,14,FF08,3,0,2,2
18,m,0,TM2_γάμα,TM1_γάμα,TF2_γάμα,TF1_γκάμα,None,3000,83,2b_Perc.osexp,14,FF08,3,0,2,2
21,q,1,AF2_θα,AM2_να,TM2_θα,CF1_θα,q,1001,84,2b_Perc.osexp,14,FF08,4,0,2,2
20,q,0,AM1_δέμα,CF2_θέμα,TF1_δέμα,CM3_δέμα,None,3000,84,2b_Perc.osexp,14,FF08,4,0,2,2
19,q,0,AF2_μου,AM2_νου,CF1_μου,TM2_μου,m,1195,84,2b_Perc.osexp,14,FF08,4,0,2,2
21,q,1,AF2_δίκη,CF1_νίκη,AM2_νίκη,TM2_νίκη,q,2309,85,2b_Perc.osexp,14,FF08,4,0,2,2
6,q,0,AF1_θάψει,TF2_χάψει,CM6_χάψει,TM1_χάψει,None,3000,85,2b_Perc.osexp,14,FF08,4,0,2,2
20,m,1,TF4_γάρου,TF4_γάρου,TF4_γάρου,TF4_χάρου,m,900,86,2b_Perc.osexp,14,FF08,4,1,2,2
20,q,0,AM1_χήρας,TF1_γήρας,CM3_γήρας,CF2_γήρας,None,3000,86,2b_Perc.osexp,14,FF08,4,0,2,2
19,q,0,TF4_ζούλα,TF4_σούλα,TF4_ζούλα,TF4_ζούλα,None,3000,86,2b_Perc.osexp,14,FF08,4,1,2,2
19,q,0,TF4_μύχια,TF4_νύχια,TF4_μύχια,TF4_μύχια,None,3000,86,2b_Perc.osexp,14,FF08,4,1,2,2
19,m,1,TF4_μάρκες,TF4_μάρκες,TF4_νάρκες,TF4_μάρκες,m,411,87,2b_Perc.osexp,14,FF08,4,1,2,2
20,m,1,TF4_δόλο,TF4_δόλο,TF4_δόλο,TF4_θόλο,m,911,88,2b_Perc.osexp,14,FF08,4,1,2,2
21,m,1,CF2_νότες,TF1_νότες,CM3_νότες,AM1_δότες,m,696,89,2b_Perc.osexp,14,FF08,4,0,2,2
13,m,1,CM6_τίμα,AF1_τίμα,TF2_θύμα,TM1_τίμα,m,2067,90,2b_Perc.osexp,14,FF08,4,0,2,2
17,q,1,TF1_γύζη,CF2_γκύζη,CM3_γκύζη,AM1_γκύζη,q,1643,91,2b_Perc.osexp,14,FF08,4,0,2,2
21,m,0,CF1_δώσει,AM2_δώσει,AF2_δώσει,TM2_ζώσει,None,3000,91,2b_Perc.osexp,14,FF08,4,0,2,2
15,q,1,TF4_χάνατε,TF4_κάνατε,TF4_χάνατε,TF4_χάνατε,q,463,92,2b_Perc.osexp,14,FF08,4,1,2,2
2,m,1,TM1_τόπων,TF2_τόπων,CM6_κόπων,AF1_τόπων,m,510,93,2b_Perc.osexp,14,FF08,4,0,2,2
19,m,1,TF4_ζώσει,TF4_ζώσει,TF4_ζώσει,TF4_σώσει,m,603,94,2b_Perc.osexp,14,FF08,4,1,2,2
9,m,0,TF4_ντύνει,TF4_ντύνει,TF4_γκύνει,TF4_ντύνει,None,3000,94,2b_Perc.osexp,14,FF08,4,1,2,2
19,m,1,TF4_ζάλο,TF4_ζάλο,TF4_ζάλο,TF4_σάλο,m,462,95,2b_Perc.osexp,14,FF08,4,1,2,2
14,m,1,TF4_χι,TF4_χι,TF4_κι,TF4_χι,m,488,96,2b_Perc.osexp,14,FF08,4,1,2,2
20,m,0,TF4_γέλια,TF4_γέλια,TF4_γέλια,TF4_χέλια,q,2000,96,2b_Perc.osexp,14,FF08,4,1,2,2
21,m,1,AM2_δόλο,AF2_δόλο,CF1_σόλο,TM2_δόλο,m,2576,97,2b_Perc.osexp,14,FF08,4,0,2,2
18,q,0,TF4_γκόνο,TF4_γόνο,TF4_γόνο,TF4_γόνο,None,3000,97,2b_Perc.osexp,14,FF08,4,1,2,2
3,q,1,AF1_τύπος,TF2_κήπος,TM1_κήπος,CM6_κήπος,q,706,98,2b_Perc.osexp,14,FF08,4,0,2,2
19,m,0,TF4_ζούπα,TF4_ζούπα,TF4_σούπα,TF4_ζούπα,q,1534,98,2b_Perc.osexp,14,FF08,4,1,2,2
4,m,1,TF4_χέσει,TF4_χέσει,TF4_χέσει,TF4_θέσει,m,570,99,2b_Perc.osexp,14,FF08,4,1,2,2
21,m,1,AM2_νόμο,AF2_νόμο,TM2_δόμο,CF1_νόμο,m,2701,100,2b_Perc.osexp,14,FF08,4,0,2,2
19,q,1,CM3_βάρος,TF1_φάρος,CF2_βάρος,AM1_βάρος,q,829,101,2b_Perc.osexp,14,FF08,4,0,2,2
12,m,0,TM1_γάτα,TF2_γάτα,AF1_γάτα,CM6_δάτα,None,3001,101,2b_Perc.osexp,14,FF08,4,0,2,2
11,m,0,TF2_γίναμε,TM1_γίναμε,AF1_γίναμε,CM6_δίναμε,None,3000,101,2b_Perc.osexp,14,FF08,4,0,2,2
16,q,0,TF4_ντίσκο,TF4_δίσκο,TF4_ντίσκο,TF4_ντίσκο,None,3000,101,2b_Perc.osexp,14,FF08,4,1,2,2
19,q,1,TF4_φάσεις,TF4_βάσεις,TF4_βάσεις,TF4_βάσεις,q,2359,102,2b_Perc.osexp,14,FF08,4,1,2,2
19,q,0,TF4_φράση,TF4_βράση,TF4_βράση,TF4_βράση,None,3000,102,2b_Perc.osexp,14,FF08,4,1,2,2
19,q,1,AM1_σώµα,CF2_ζώµα,CM3_ζώµα,TF1_ζώµα,q,1111,103,2b_Perc.osexp,14,FF08,4,0,2,2
20,q,1,TF4_θύτης,TF4_δύτης,TF4_δύτης,TF4_δύτης,q,2171,104,2b_Perc.osexp,14,FF08,4,1,2,2
NA,m,1,AM2_κι,TF1_κι,CM3_κι,TF2_γκι,m,1978,1,3all_Perc.osexp,16,FF09,0,0,3,0
NA,q,0,CM6_γάμα,TM2_τάμα,AF1_τάμα,TM1_τάμα,m,1016,1,3all_Perc.osexp,16,FF09,0,0,3,0
NA,m,0,TM1_τι,CM6_τι,AF1_τι,TM2_ντι,q,900,1,3all_Perc.osexp,16,FF09,0,0,3,0
NA,m,1,AF2_θάμα,TM1_θάμα,CM6_δάμα,AF1_θάμα,m,2543,2,3all_Perc.osexp,16,FF09,0,0,3,0
NA,q,1,CM3_τάμα,TF1_ντάμα,CM6_τάμα,AM2_τάμα,q,813,3,3all_Perc.osexp,16,FF09,0,0,3,0
NA,q,1,TM2_τίμα,CF1_χύμα,AM2_τίμα,AM1_τίμα,q,769,4,3all_Perc.osexp,16,FF09,0,0,3,0
1,m,1,AF1_κήπο,TF2_κήπο,CM6_κήπο,TM1_κόπο,m,799,5,3all_Perc.osexp,16,FF09,1,0,3,0
1,m,1,TM1_κάπου,TF2_κάπου,CM6_κήπου,AF1_κάπου,m,575,6,3all_Perc.osexp,16,FF09,1,0,3,0
8,m,0,CM6_γκέμι,AF1_γκέμι,TM1_γκόμι,TF2_γκέμι,q,1614,6,3all_Perc.osexp,16,FF09,1,0,3,0
17,m,1,CM6_γκέννες,TF2_γκέννες,AF1_γκέννες,TM1_γέννες,m,1731,7,3all_Perc.osexp,16,FF09,1,0,3,0
10,q,1,TM1_γόνος,AF1_γένος,TF2_γόνος,CM6_γόνος,q,1226,8,3all_Perc.osexp,16,FF09,1,0,3,0
4,m,0,TM1_θύτης,TF2_θύτης,AF1_θύτης,CM6_χύτης,q,1136,8,3all_Perc.osexp,16,FF09,1,0,3,0
6,m,1,TF2_θάβει,AF1_θάβει,TM1_χάβει,CM6_θάβει,m,1935,9,3all_Perc.osexp,16,FF09,1,0,3,0
3,m,1,TF2_κέντα,TM1_κέντα,CM6_τέντα,AF1_κέντα,m,1922,10,3all_Perc.osexp,16,FF09,1,0,3,0
4,q,1,TF2_χύμα,CM6_θύμα,TM1_θύμα,AF1_θύμα,q,750,11,3all_Perc.osexp,16,FF09,1,0,3,0
7,q,1,TM1_ντάμα,AF1_γκάμα,CM6_ντάμα,TF2_ντάμα,q,1621,12,3all_Perc.osexp,16,FF09,1,0,3,0
18,q,1,AF1_γάτα,TF2_γκάτα,TM1_γάτα,CM6_γάτα,q,694,13,3all_Perc.osexp,16,FF09,1,0,3,0
12,q,0,TM1_δούλα,AF1_γούλα,CM6_γούλα,TF2_γούλα,None,3000,13,3all_Perc.osexp,16,FF09,1,0,3,0
13,q,1,TM1_θέλει,CM6_τέλη,AF1_θέλει,TF2_θέλει,q,2487,14,3all_Perc.osexp,16,FF09,1,0,3,0
18,m,1,AF1_γάμα,TM1_γάμα,CM6_γάμα,TF2_γκάμα,m,1281,15,3all_Perc.osexp,16,FF09,1,0,3,0
15,m,1,TM1_κώμα,TF2_κώμα,AF1_χώμα,CM6_κώμα,m,474,16,3all_Perc.osexp,16,FF09,1,0,3,0
3,m,1,CM6_τι,TM1_τι,TF2_τι,AF1_κι,m,1170,17,3all_Perc.osexp,16,FF09,1,0,3,0
11,q,1,AF1_δίδα,TM1_γίδα,TF2_γίδα,CM6_γίδα,q,928,18,3all_Perc.osexp,16,FF09,1,0,3,0
9,q,1,TF2_ντι,CM6_γκι,AF1_γκι,TM1_γκι,q,1080,19,3all_Perc.osexp,16,FF09,1,0,3,0
16,q,1,CM6_ντίμη,AF1_δήμη,TM1_ντίμη,TF2_ντίμη,q,1912,20,3all_Perc.osexp,16,FF09,1,0,3,0
2,q,1,TM1_τάπες,CM6_κάπες,TF2_κάπες,AF1_κάπες,q,853,21,3all_Perc.osexp,16,FF09,1,0,3,0
14,m,1,CM6_χήνα,TF2_χήνα,TM1_χήνα,AF1_κίνα,m,824,22,3all_Perc.osexp,16,FF09,1,0,3,0
2,m,0,TM1_κάπας,CM6_κάπας,TF2_τάπας,AF1_κάπας,q,690,22,3all_Perc.osexp,16,FF09,1,0,3,0
13,m,1,TM1_τάμα,TF2_τάμα,CM6_θάμα,AF1_τάμα,m,129,23,3all_Perc.osexp,16,FF09,1,0,3,0
11,q,1,TF2_γένει,CM6_δένει,AF1_γένει,TM1_γένει,q,845,24,3all_Perc.osexp,16,FF09,1,0,3,0
12,m,1,TF2_γάμα,TM1_γάμα,AF1_δάμα,CM6_γάμα,m,276,25,3all_Perc.osexp,16,FF09,1,0,3,0
10,q,1,CM6_γέλα,AF1_γάλα,TF2_γέλα,TM1_γέλα,q,749,26,3all_Perc.osexp,16,FF09,1,0,3,0
14,q,1,AF1_κύμα,CM6_χύμα,TF2_χύμα,TM1_χύμα,q,777,27,3all_Perc.osexp,16,FF09,1,0,3,0
5,q,1,AF1_χώμα,CM6_χύμα,TF2_χώμα,TM1_χώμα,q,450,28,3all_Perc.osexp,16,FF09,1,0,3,0
8,q,1,CM6_γκύζη,TM1_γκάζι,TF2_γκάζι,AF1_γκάζι,q,410,29,3all_Perc.osexp,16,FF09,1,0,3,0
9,q,1,TF2_ντέφι,AF1_γκέφι,CM6_ντέφι,TM1_ντέφι,q,2129,30,3all_Perc.osexp,16,FF09,1,0,3,0
6,m,0,AF1_χάβω,TF2_χάβω,CM6_χάβω,TM1_θάβω,q,1128,30,3all_Perc.osexp,16,FF09,1,0,3,0
5,q,1,AF1_χάνει,CM6_χύνει,TM1_χύνει,TF2_χύνει,q,494,31,3all_Perc.osexp,16,FF09,1,0,3,0
17,m,1,CM6_γκέλα,TF2_γκέλα,AF1_γέλα,TM1_γκέλα,m,523,32,3all_Perc.osexp,16,FF09,1,0,3,0
16,m,1,TM1_ντύσει,AF1_ντύσει,TF2_ντύσει,CM6_δύσει,m,955,33,3all_Perc.osexp,16,FF09,1,0,3,0
7,m,1,CM6_γκάλα,TM1_γκάλα,AF1_γκάλα,TF2_ντάλα,m,842,34,3all_Perc.osexp,16,FF09,1,0,3,0
15,q,1,AF1_κάνω,CM6_χάνω,TM1_χάνω,TF2_χάνω,q,399,35,3all_Perc.osexp,16,FF09,1,0,3,0
18,m,1,AM1_γάμα,TF1_γάμα,CF2_γάμα,CM3_γκάμα,m,860,36,3all_Perc.osexp,16,FF09,2,0,3,0
18,q,1,CF2_γάτα,TF1_γκάτα,AM1_γάτα,CM3_γάτα,q,619,37,3all_Perc.osexp,16,FF09,2,0,3,0
7,q,1,AM1_ντάμα,CM3_γκάμα,TF1_ντάμα,CF2_ντάμα,q,1318,38,3all_Perc.osexp,16,FF09,2,0,3,0
6,m,1,CM3_χάβω,AM1_χάβω,TF1_χάβω,CF2_θάβω,m,741,39,3all_Perc.osexp,16,FF09,2,0,3,0
15,m,1,CM3_κώμα,CF2_κώμα,AM1_χώμα,TF1_κώμα,m,727,40,3all_Perc.osexp,16,FF09,2,0,3,0
11,q,0,CF2_δίδα,AM1_γίδα,TF1_γίδα,CM3_γίδα,m,673,40,3all_Perc.osexp,16,FF09,2,0,3,0
9,q,1,TF1_ντέφι,CF2_γκέφι,CM3_ντέφι,AM1_ντέφι,q,1031,41,3all_Perc.osexp,16,FF09,2,0,3,0
9,q,0,AM1_ντι,CM3_γκι,CF2_γκι,TF1_γκι,m,2183,41,3all_Perc.osexp,16,FF09,2,0,3,0
17,m,0,CM3_γκέννες,TF1_γκέννες,CF2_γκέννες,AM1_γέννες,q,713,41,3all_Perc.osexp,16,FF09,2,0,3,0
1,m,1,CF2_κάπου,TF1_κάπου,AM1_κήπου,CM3_κάπου,m,1092,42,3all_Perc.osexp,16,FF09,2,0,3,0
4,m,1,CM3_θύτης,CF2_θύτης,AM1_θύτης,TF1_χύτης,m,770,43,3all_Perc.osexp,16,FF09,2,0,3,0
10,q,1,CM3_γέλα,AM1_γάλα,CF2_γέλα,TF1_γέλα,q,2096,44,3all_Perc.osexp,16,FF09,2,0,3,0
5,q,1,CM3_χώμα,TF1_χύμα,AM1_χώμα,CF2_χώμα,q,602,45,3all_Perc.osexp,16,FF09,2,0,3,0
12,m,1,CF2_γάμα,TF1_γάμα,CM3_δάμα,AM1_γάμα,m,251,46,3all_Perc.osexp,16,FF09,2,0,3,0
8,m,1,AM1_γκέμι,CM3_γκέμι,CF2_γκόμι,TF1_γκέμι,m,799,47,3all_Perc.osexp,16,FF09,2,0,3,0
8,q,1,CM3_γκύζη,AM1_γκάζι,CF2_γκάζι,TF1_γκάζι,q,806,48,3all_Perc.osexp,16,FF09,2,0,3,0
12,q,1,TF1_δούλα,CF2_γούλα,AM1_γούλα,CM3_γούλα,q,740,49,3all_Perc.osexp,16,FF09,2,0,3,0
14,m,1,CM3_χήνα,CF2_χήνα,TF1_χήνα,AM1_κίνα,m,553,50,3all_Perc.osexp,16,FF09,2,0,3,0
16,q,1,AM1_ντίμη,TF1_δήμη,CM3_ντίμη,CF2_ντίμη,q,826,51,3all_Perc.osexp,16,FF09,2,0,3,0
14,q,1,CF2_κύμα,AM1_χύμα,CM3_χύμα,TF1_χύμα,q,1362,52,3all_Perc.osexp,16,FF09,2,0,3,0
15,q,1,AM1_κάνω,TF1_χάνω,CM3_χάνω,CF2_χάνω,q,307,53,3all_Perc.osexp,16,FF09,2,0,3,0
13,q,1,AM1_θέλει,CM3_τέλη,TF1_θέλει,CF2_θέλει,q,1151,54,3all_Perc.osexp,16,FF09,2,0,3,0
16,m,1,AM1_ντύσει,CF2_ντύσει,TF1_ντύσει,CM3_δύσει,m,2188,55,3all_Perc.osexp,16,FF09,2,0,3,0
13,m,1,CF2_τάμα,CM3_τάμα,AM1_θάμα,TF1_τάμα,m,265,56,3all_Perc.osexp,16,FF09,2,0,3,0
3,m,1,AM1_τι,CF2_τι,TF1_τι,CM3_κι,m,1114,57,3all_Perc.osexp,16,FF09,2,0,3,0
1,m,1,TF1_κήπο,AM1_κήπο,CF2_κήπο,CM3_κόπο,m,947,58,3all_Perc.osexp,16,FF09,2,0,3,0
5,q,1,TF1_χάνει,CF2_χύνει,AM1_χύνει,CM3_χύνει,q,2119,59,3all_Perc.osexp,16,FF09,2,0,3,0
3,m,1,CF2_κέντα,AM1_κέντα,CM3_τέντα,TF1_κέντα,m,1247,60,3all_Perc.osexp,16,FF09,2,0,3,0
7,m,1,CM3_γκάλα,TF1_γκάλα,CF2_γκάλα,AM1_ντάλα,m,867,61,3all_Perc.osexp,16,FF09,2,0,3,0
2,q,1,AM1_τάπες,TF1_κάπες,CF2_κάπες,CM3_κάπες,q,137,62,3all_Perc.osexp,16,FF09,2,0,3,0
10,q,1,CM3_γόνος,AM1_γένος,TF1_γόνος,CF2_γόνος,q,1218,63,3all_Perc.osexp,16,FF09,2,0,3,0
11,q,1,TF1_γένει,AM1_δένει,CF2_γένει,CM3_γένει,q,2036,64,3all_Perc.osexp,16,FF09,2,0,3,0
17,m,1,CF2_γκέλα,CM3_γκέλα,TF1_γέλα,AM1_γκέλα,m,2857,65,3all_Perc.osexp,16,FF09,2,0,3,0
6,m,1,CF2_θάβει,AM1_θάβει,TF1_χάβει,CM3_θάβει,m,473,66,3all_Perc.osexp,16,FF09,2,0,3,0
4,q,1,TF1_χύμα,AM1_θύμα,CM3_θύμα,CF2_θύμα,q,550,67,3all_Perc.osexp,16,FF09,2,0,3,0
2,m,1,TF1_κάπας,AM1_κάπας,CM3_τάπας,CF2_κάπας,m,461,68,3all_Perc.osexp,16,FF09,2,0,3,0
5,q,1,CF1_χάνει,TM2_χύνει,AM2_χύνει,AF2_χύνει,q,231,69,3all_Perc.osexp,16,FF09,3,0,3,0
3,m,0,TM2_κέντα,AM2_κέντα,AF2_τέντα,CF1_κέντα,q,700,69,3all_Perc.osexp,16,FF09,3,0,3,0
2,m,1,AM2_κάπας,AF2_κάπας,TM2_τάπας,CF1_κάπας,m,595,70,3all_Perc.osexp,16,FF09,3,0,3,0
12,q,1,AM2_δούλα,CF1_γούλα,TM2_γούλα,AF2_γούλα,q,632,71,3all_Perc.osexp,16,FF09,3,0,3,0
6,m,1,CF1_χάβω,AM2_χάβω,TM2_χάβω,AF2_θάβω,m,777,72,3all_Perc.osexp,16,FF09,3,0,3,0
8,q,1,CF1_γκύζη,AM2_γκάζι,AF2_γκάζι,TM2_γκάζι,q,118,73,3all_Perc.osexp,16,FF09,3,0,3,0
15,q,0,AF2_κάνω,TM2_χάνω,AM2_χάνω,CF1_χάνω,None,3000,73,3all_Perc.osexp,16,FF09,3,0,3,0
7,q,1,TM2_ντάμα,CF1_γκάμα,AM2_ντάμα,AF2_ντάμα,q,571,74,3all_Perc.osexp,16,FF09,3,0,3,0
13,q,1,AM2_θέλει,CF1_τέλη,AF2_θέλει,TM2_θέλει,q,110,75,3all_Perc.osexp,16,FF09,3,0,3,0
15,m,1,TM2_κώμα,CF1_κώμα,AF2_χώμα,AM2_κώμα,m,1334,76,3all_Perc.osexp,16,FF09,3,0,3,0
